temperature,humidity,rainfall,soil_moisture,ndvi,ndwi,pest_reports,disease_reports,crop_stress,historical_yield,disease_risk,pest_risk,water_stress,yield_index
23.624675676780164,72.86247125497361,18.174865357172067,68.80532443423598,0.23296052838604037,0.5328094761100863,15,2,0.03741255617617978,66.62659075531455,57.964438927447446,50.91133918272649,29.781911811456514,46.41578678577382
37.057987901394895,48.90965947910771,12.876428230792863,32.917556339732194,0.8707535489377018,-0.0683137459343855,8,0,0.43509706000303794,91.56540715118271,23.37420694033355,59.51136961935905,70.84497484563956,58.27434161983335
28.37716720772898,50.535388369001545,19.3003108027747,61.31628842174327,0.4377164512327567,-0.1244266655507878,11,9,0.2624605159228647,88.39834958042542,36.93691993920118,59.72599628016786,52.68668331322587,53.87295115883449
21.58536616315478,68.95988144885483,21.86405102093661,28.750426600020127,0.388949228133073,0.42192387059294206,5,12,0.5007411862023423,43.202157645421295,69.31590119307978,45.479962005432625,42.46369557588266,37.33618739639744
20.436650092570623,62.911445555341146,17.356560891072164,55.67816264546317,0.3038272517782443,0.44329962094581016,0,9,0.7389840039155418,42.470291838766855,64.29561807140807,27.46901545352112,34.4119745404404,38.316831290387476
37.1124651409394,48.61900474733358,23.12021073280068,16.740164397037944,0.577502492591655,0.3071800893448681,13,1,0.14033959706391264,58.88951620102932,39.20165791280344,71.58379494059895,63.95516267155828,42.62558404783025
27.34763203110583,81.00962420139219,0.4459195994246934,22.640079773601446,0.788660033459707,0.43745367066012947,7,3,0.5307695905990535,69.54290177990063,45.970751626951724,39.222654002851286,59.961371382766615,40.10121294636009
27.077937641525995,46.109571591838275,5.916559074939529,67.22099961704126,0.7787579478364111,-0.11577753611670004,14,0,0.5944336637564518,43.3318749189838,37.57603689516417,46.99348857081833,43.66819412781161,61.53735062877105
21.310634454705564,48.50680535196581,3.840334879801466,23.08430445657485,0.16628397257905883,-0.15568367266859193,3,2,0.05338193262717539,68.69519751832536,40.28641911103064,26.75774634471104,61.619583947673405,34.4997522460498
35.500098844692175,85.32355574344339,1.0868765503197986,27.704888671756684,0.3322935507503849,-0.0004899393342305269,10,7,0.4162624257031923,37.807484835872856,60.45346799403526,74.18986734674803,75.60357951882395,33.77145464311549
19.98226283159751,84.83237185385393,22.566328598190427,83.56994764106149,0.7675599278106671,0.4235820326170631,10,8,0.778996354578129,42.66947587954938,64.78098362899472,46.94853042287732,21.262141511471853,47.048271313458024
25.70178992200707,71.57161263041215,6.6615829375211515,24.78378876677698,0.5179655009982843,0.13351149487590802,9,3,0.367511810115128,55.884369640096104,45.04381292696477,46.22481366881961,53.99258672810781,39.15779645829074
36.97715853430681,89.56262126998156,12.022760707501964,37.985284350328214,0.5622847881691024,0.4788483910188997,7,8,0.8043918279470774,65.36516973574719,75.20588881440165,61.61761172203357,64.96941879761863,34.7699298575143
31.895962576369964,85.94673944118311,3.302570932538598,58.006581837934384,0.22322372613704966,0.38057250261714154,9,1,0.935939822700626,42.832252012154726,66.256371505421,67.08174451425107,56.70760799358643,33.103287274707476
33.90229677966172,91.49175908312647,6.3345838459796795,56.305312675081645,0.22318788212458895,0.2929325600192971,2,2,0.5649506114724419,67.62853929992943,54.919324815874305,55.96946242196581,52.869358708620105,40.510926254275695
27.843064311508584,68.9735736989698,23.280905892252544,23.381351195078597,0.24016974574308508,-0.1298327904713853,7,8,0.4186083007903795,79.13632072008507,67.3248221281793,56.41899079600807,60.902461518274464,34.03201850286154
23.410698818203514,53.67248115518351,7.860999505106572,26.032815403749975,0.2637931968574876,0.5489019707005953,8,5,0.38331982277740984,76.59208539461054,43.24585270107126,37.84488527553265,50.35557964119094,39.19086505268185
25.527189469616523,94.13105042008094,17.944005900091085,81.58362620026888,0.24122850445712185,0.4804269433526261,14,8,0.12192167833511258,68.53070599824558,65.79771123398064,61.86744777407903,29.34869523452956,45.969243404954895
23.907180506881797,59.80562531690582,11.05785317669733,36.134917400974416,0.8572002595469768,0.42503522834521273,8,1,0.9970346578375731,85.11440138554147,41.442221863414176,46.981628763605855,49.225428193635345,51.379294600752566
19.808814539682654,88.30717092828064,0.7249875801117356,31.857964062880292,0.260126843878309,0.42141435255377485,12,2,0.9106382271308853,72.40733524166694,73.03998771816238,59.836431062504985,50.93826858749038,18.096395903765988
34.029636217188305,45.50593334078025,21.235221073076822,19.006235810728228,0.7667421673040907,0.5422363441378244,1,10,0.6981207839786372,82.76487246335684,46.034930306900826,45.363576480948645,61.13127580908607,42.10656184120343
21.10425984882182,77.7503709757855,4.826037271722602,33.953112592246015,0.696626616906604,0.5841638279189454,11,7,0.054500314991295595,70.12961128586937,47.39100134433285,37.628987575043865,34.28548631354024,61.63105434484499
19.83442011648396,41.929659877220736,24.50067948885481,47.09924497209429,0.7537423302228842,0.30912667368622154,13,7,0.1451302546650497,88.92339385281142,23.98025017208964,25.899802031343924,37.09309075673816,62.291171434205815
36.81188819391037,39.64853434480377,12.708818461173552,43.28240735185362,0.515109921701616,-0.10462597904180432,15,1,0.27807554578125737,52.36816241436738,19.256579172143688,67.37875407119118,65.3204410213613,48.26746363479293
26.17566218857394,44.14585423530253,14.707656210225206,37.19286379220665,0.17776607239357003,0.13472003532548832,7,6,0.22559286820421098,67.6301021879606,44.62187416865741,39.07053586152744,49.352203415230825,37.353123036649585
24.324283036480864,81.18309442908699,13.728609589991986,45.199273662592304,0.632029610324614,0.08852586756020342,15,6,0.7367056884822203,85.52496454325134,66.94218293472152,61.9906015420275,44.89685313146113,45.665907688305694
24.289013834884024,84.42985355242945,12.353541162935585,23.10997070346879,0.20548554324616664,0.47359456883157053,13,0,0.2806114361336559,54.04541230858811,53.030447310681446,64.47410808781291,41.94777828513642,29.139533151025653
34.54346849041373,85.67562153234628,9.306539329788704,25.752902934244435,0.6126471141177122,-0.10426195530808453,8,4,0.9584291809009724,91.74147493726731,71.19907448418077,62.200644244778005,74.54447993951283,31.984567449933074
25.756833903272994,71.65776124810037,0.26819112439190607,29.6340361021569,0.5543179932847911,-0.0689989565933633,11,2,0.8363042905502379,91.3805811529655,50.34937963035117,51.8013015010645,69.1958438319239,39.87624158515407
26.964912265087023,55.517226529724795,2.0012320911546255,67.87311209563211,0.48400985103839655,0.17546154735232106,14,1,0.18092665223086812,86.70490646290426,33.968301184312544,43.60264197961979,45.006067681275766,56.850248784973026
29.728903460295918,62.063848430293326,2.1028833639220506,32.056721783899945,0.7995630562671567,0.3100709603827672,8,8,0.6702032553513549,78.48547208525315,51.702125620359375,41.88156180921494,63.68368622118451,54.35846371938119
34.88957746574373,61.3672130581741,19.215689736484478,74.64108618168183,0.5386894418356936,0.52764179509708,4,7,0.8502742988337217,54.41367534871688,54.384948400609524,52.70792078416089,38.25391270400269,49.50721570713208
21.55013164873935,52.02561631462432,4.790075241567496,16.737619225900076,0.8641445530481006,0.1585658626054972,6,3,0.5984771915577366,35.41692400870189,34.84488273764534,24.376816560162155,59.190976312424034,36.922173692918825
30.40715419316088,61.03788178580263,19.03581407960019,78.23295103748372,0.7049358789731307,0.5705689788395036,9,10,0.8668014382619265,41.50393205746732,72.61926845030641,47.99737135083457,24.55560042331564,55.72403032835181
37.39630233411139,93.9975752930556,7.205706137197632,66.36274482065414,0.7274873242101568,0.07719428905043901,0,1,0.04094696028571976,79.30855826916317,39.02737228807868,43.91313382345814,56.11026932511257,59.51484329045862
26.231520043881197,81.58933978639823,2.1204818077958016,53.882319709643475,0.7675860359790077,0.5397613337759111,7,10,0.036970727201174225,56.24403345448385,52.55682101615009,29.918434220140092,43.368638937586795,56.33190461355168
33.47441365503253,86.25467562361808,18.48578671191275,71.06101144746424,0.18770205656392502,-0.012371879646961126,1,8,0.8581253046248232,35.25650712156057,85.71165162050814,51.90360915084454,46.922062942664155,30.282694732220463
35.912697627673936,73.65483257563082,5.941459084014933,74.69467907423389,0.417984196025326,0.4826757369152476,14,3,0.590320250883149,57.62558386162654,54.586488414799476,73.53744608359742,38.22638036839345,52.27413447741696
24.838538770913207,76.64654459670189,20.185790149407044,84.91203590467354,0.37819878389859696,0.12635356090502575,8,1,0.5748719296230336,91.86206212398628,47.60390140758656,39.399050341057404,25.397714510121748,54.275133903482754
27.938331922606988,38.733849365348995,9.134461579978337,19.701666819343682,0.30552385902036183,-0.18586497520007025,4,5,0.6345402649517972,54.56767035559774,42.91735094359018,30.670652031891144,67.96639916089357,22.785367028694292
23.690817502236506,88.3047919202447,5.877427922016487,37.773991136167396,0.8499799071056704,0.22363364422805793,15,9,0.5907447941637661,72.24603491354122,58.69896257847111,49.256723450256445,53.82526988489203,56.88333195881583
35.48628730581615,48.41105066125742,14.037234860359614,70.43820975989618,0.7535445642192995,0.15070900686735433,13,6,0.9947017489350248,73.45205618780437,46.49225936195157,65.37633525172531,50.759371266944946,63.05577268009554
31.05844253127997,92.09771283220772,12.818301607502782,45.3080745007437,0.17759891859198565,0.5678196178633763,11,1,0.041079093304846936,49.02579685578149,49.63218829128513,56.079031595163116,46.57215992739269,44.71182725208145
19.01920965149772,37.25402393619974,9.612609449748202,19.23699155785753,0.6876060887196334,-0.03438356678015042,15,3,0.3941257771780975,58.74674908494143,24.713482055205326,45.89491481583046,49.57599916632382,45.195373038539245
28.1633471162575,61.81763042296853,8.327354025265945,45.19289141025148,0.7510474758954699,0.47296296497196516,8,3,0.32249044096772983,48.821522622614964,25.603376361993885,35.954304139223886,54.48122690663191,56.110735588644125
36.60769235178301,33.157003840052276,11.519240130989155,64.80906291177445,0.26584958889925503,-0.16210078399561453,5,1,0.9188231935306829,35.52780756380403,47.99469575293734,62.38623849197725,48.268428158193714,21.695735199875507
22.832778174781716,66.998783277994,14.754884569153154,74.46047331628453,0.1536508725421429,0.48269556747389347,8,8,0.1627434861049576,79.05743112371118,51.87073066328431,43.00128848630914,22.531656462690457,44.75823143724878
30.068489086666432,94.00221968514684,9.038401965979984,71.92115420740791,0.39516732072791394,0.4393708177931928,1,7,0.21635569522540143,58.599487345986475,69.61039578517605,43.64829275260013,38.8820187969494,44.565216025562364
18.38068295634973,40.756704242815374,18.12958302127172,64.56638649785116,0.7187068975721846,0.05372253690398299,1,11,0.5938305480284476,42.18350147955771,45.41634448164567,9.46075592153982,29.9311905966636,55.33616349440079
37.835489518574214,30.260494307667066,0.41449504743892307,84.51592073513545,0.6001719022833074,-0.0984720195851895,9,11,0.8803803001276922,65.56342354734839,42.295767135179496,59.72018548117086,48.423871685001444,48.8047041573547
23.895103864055258,73.13536803292288,20.90612942106503,16.271238074005485,0.6086996065080101,-0.014975568250518212,13,11,0.2536645065618285,69.81389759441885,49.48521417262845,51.52689552249282,59.341423204979634,51.36646592353585
29.338755906387735,79.29744541700902,24.58542689982344,44.34906715305636,0.5462289499518588,-0.19002409764702943,0,10,0.5202300670459938,58.25380153055222,62.157139104220036,38.25093977108529,50.075508980029376,46.94092540505127
20.987483127363014,92.50072592016711,4.461044045545773,28.967939502964327,0.8114168026294396,0.530066195313545,3,2,0.4698008881748279,76.8092095600813,51.72759503994591,29.52978858889082,45.976957270538065,59.93344069329952
32.62271953305591,80.89240845169552,14.24834546603816,22.323056776334266,0.8460594339760908,0.4924580314568226,13,10,0.09986247716072949,46.65064992364147,59.51168738196218,53.65873363472622,70.3879987525032,54.04382812800782
32.38625067381647,87.69212075172283,9.865747203752056,37.33927420197662,0.61873066925165,0.26479149899844057,6,5,0.6017747558677085,88.3167380652902,59.329366651735384,59.23264681374391,58.68752166017664,50.16610511852962
20.6221738605244,40.58664753604607,17.11405183484193,38.76344279462319,0.8852717617289719,-0.005122603713114071,3,1,0.7535045630002579,85.21905495931858,22.945778436532706,27.508791917375678,37.43336611468683,54.42980849436863
27.36833282493542,46.86358959054472,1.1293279247356596,48.70439382283965,0.8886859076794185,0.3220153606021306,10,6,0.11069207402961612,49.388868561326476,21.335245386218805,35.77922731739406,49.442036645793415,65.08048272489147
37.69137216501508,93.85383440179461,23.824978319199534,20.027549835201906,0.25610102266441,0.04357322118082632,3,7,0.0969778887054793,83.21042659472212,60.71985673763011,50.416500104120935,68.87009702309885,37.759533591054165
21.206240499645162,85.3756552566619,14.605696501530455,66.45905992637434,0.37794530444071983,0.09700210967062173,13,5,0.7600149717440349,79.02412029745038,80.76036753444721,55.877774795472035,41.6753307672492,44.66548248154906
20.007912912996186,47.19508772483522,21.161963401698923,27.56444506422612,0.46844730710867677,0.15988743995530097,2,3,0.7102452013359866,83.52607501592561,52.361475336875905,30.153090458452393,51.468366646001996,29.17714444143588
21.225081257038482,91.10123570248845,22.1997207151395,69.41510993293846,0.5485993713915513,0.19248633240949753,7,6,0.5365680135770893,59.770095827768344,66.41591501967666,42.629515679394856,27.835346342322648,59.62910682306831
37.06411049810378,40.632497051157145,13.860413800998339,29.540207734607748,0.3449521467174832,-0.17595633699105698,6,1,0.9168484076291957,53.32738051449291,48.19397570868129,67.3804669029906,74.24526541163645,25.202242242457938
21.74477889230683,94.25925340377248,20.457696717596573,66.91302429120607,0.5109446587007435,-0.07769830229893122,13,11,0.34138706738172764,37.85608131272522,80.31720645746745,50.587803098147404,43.22287002407335,51.24684391653351
33.87270767724755,43.77704972023527,23.094582902329506,45.65927220442608,0.6420405099334068,-0.1981529819306064,8,12,0.2808963859641551,38.53759707278885,47.20669459476419,46.67608978496884,56.43575929819589,49.66576293815879
25.858547831404664,89.92040926007468,7.978912365201751,65.83260898687308,0.5050465612192788,0.3279610409034231,10,7,0.4727839727589982,89.15348239359292,57.344821594428055,55.28752774120028,40.48684502836743,57.64044913706779
18.805074798798476,59.22612474747424,22.31219224218316,67.47330332460072,0.9136919417031738,0.22513104927779504,12,8,0.30248028113792813,89.00952918096156,47.56255045422495,42.308982922346985,22.418765842885087,75.394427234935
32.39565070043092,63.08071986383803,22.677158172737713,44.351069154946714,0.6482452845703603,0.07388994664004328,11,5,0.4400501082335524,42.17100004380026,46.24710524881307,60.44036041982713,50.99438619330515,52.07675967911833
18.395328906853834,51.225544773665696,4.945246181479924,69.47059957808086,0.8126854090750202,-0.0026556982190821254,14,8,0.12936280345827444,50.683693959297656,28.762943079536335,39.19085657380245,33.441634661020274,69.35536555131844
22.050448158483718,65.23513727179675,17.53477753108581,81.7045727939896,0.6197465718231239,0.004085544821904541,4,8,0.32049116167801617,90.63931826942735,49.33381923032964,25.540522786413824,27.846912176380247,64.6758317072134
35.50215226645023,69.66478388816098,11.098572159899408,80.51562496050082,0.8075679696333664,0.057772539058350614,13,7,0.4898242560924627,71.03554250654716,43.616605353031346,58.542327619437174,41.90831815838257,70.64410227072625
34.86645771523958,93.5832879996965,18.624788144492214,68.52670599933998,0.7371943708112334,0.18448610475384525,10,5,0.24022627614900316,71.75469407847956,55.791374982661026,59.343859833578826,46.832329422025154,64.86681066149966
22.377132175892644,83.04364108893402,21.5142479823594,26.73896637744467,0.1557804152559999,0.06890397482349897,7,10,0.8391738662343244,42.884756996614804,84.87651906065042,46.70495135250148,48.02399252055168,12.113859536482963
21.851816464618196,40.007632867545716,10.570008313669838,58.3767968178903,0.868333602458205,0.5846569164264275,10,0,0.13799751734790533,80.07206451207165,10.552146577729248,29.655157849432577,28.534608047976647,63.45450161742363
34.65058569848014,41.46316470052493,10.587384866991345,53.6529449991531,0.5355899347918143,0.3489303324921203,12,8,0.9920420055280549,91.9670488257787,53.88906321290413,76.86556621279175,54.658019959547566,50.289424125134204
24.366527752580406,59.9785775794423,10.619423120386399,18.599340818985056,0.6676436120420526,0.08267015605477424,5,10,0.8321200752819861,81.81015483607719,67.98808133541102,44.43145265425534,67.08430067017149,39.02958961509588
27.82514892782732,88.0470162698597,3.5977174019639566,76.53481457612722,0.2239933293883486,-0.0771795823563089,4,6,0.06751848018741502,38.01000477980629,61.04079433013217,37.94726120264918,40.63820504411294,47.328554668369215
31.04515212931711,83.50327563205212,4.200021214446778,25.280461437498296,0.8128167496878128,0.45849968796007584,8,7,0.8191998792939803,40.2870964131962,62.75047363379467,63.229722330515536,62.315871604201114,42.3514389339854
28.08357208781628,78.76728921663515,11.616990946433239,40.75330381552723,0.3187756966885469,-0.03329652685198797,10,9,0.1189103480339605,39.90099395632387,57.54280847218109,58.45056938210179,60.29009040867534,40.857980619887265
37.80776914720965,38.9187317563898,16.338495642341083,46.411065504087546,0.452546996056747,0.5000673592432658,15,12,0.8728589587741787,45.96113870500258,51.64308189983821,74.235685767193,53.789800941454196,28.4510053219951
29.328413016192894,65.80906995187618,20.713673120969645,64.73729402198745,0.1704648790479146,-0.16043269028318746,14,7,0.4861920756222755,49.83052535455051,56.58460825497767,66.90941432290496,35.599639565190266,34.5630296714024
25.70738961714206,47.59528949718195,13.047961769231337,37.03247329950667,0.5843532555263616,0.3413219060077101,13,0,0.0010674650227472382,47.09979691392235,16.321984309465837,45.873741087489954,51.01779751100563,50.45125505052831
27.399118805746802,60.94596418411294,23.38854859606638,19.164068452833803,0.31568727146411324,0.26861706012377795,7,2,0.6795270092089578,47.20326049219305,46.3314682497102,42.76391762652615,52.956037595204585,28.377532670494155
20.693840498466948,85.91832260423115,8.009930089932697,40.25310805627775,0.19255821531594527,0.08589569880164333,5,3,0.6104850673417885,46.70724696732718,68.15084444806679,39.51110722797528,32.60524976446375,22.858685417664166
20.30652876221976,70.27200166017028,3.0492241052405724,74.66676225511864,0.7307890665021772,0.45584708659041934,11,6,0.9966772115191534,37.517980867817194,64.66012968523793,54.01697976782238,22.958736917846252,54.76213874546573
34.123819308894504,41.07217758780372,24.46585359751097,49.904768281342065,0.5301274987283973,0.5767077828365903,15,4,0.39752502455499295,68.33090405988139,32.85280458113332,67.25377312122026,47.55019735931472,57.82702683901014
35.3228921266204,68.30652579828595,8.96681978819778,43.606856415669895,0.48226963283926305,0.3065193457157675,6,12,0.9327796196569825,57.315042833247816,65.95940182030549,66.87943179699246,66.59609834301152,32.468381744842915
31.175068196334017,66.03593651968464,8.017888667351903,39.20115640338428,0.44151644642099286,-0.12428818540048905,4,2,0.7231138021453861,57.17851255675856,58.0179565125305,46.30213983082541,62.23603244712858,36.41064430115616
34.53579763847489,90.28781587562823,14.934863226846018,61.82633612941057,0.19048351254875262,0.5564159128175252,13,5,0.9239004005454299,68.00171891076383,82.98212552407206,79.02525941089604,51.56901774462283,35.4442857120043
18.530648744121486,78.32489747945505,21.303633426729544,49.74922377075158,0.5086332290750863,-0.19562151293229801,9,10,0.33071606674610543,85.08952632760476,73.66157463336573,43.39928116299997,38.27594064986904,50.617084939098675
33.49815806762656,62.2783811250083,13.412198093806268,82.57911674372149,0.8919565324110583,0.4845136973619228,13,2,0.5942726943015799,85.05440320536563,23.792806276118775,63.751720860623855,37.8193356340926,70.68461515623963
37.64288592635689,69.46874298211469,10.624484641652534,40.89890574930385,0.4715668553436151,-0.105280733457065,14,10,0.8377168581870411,51.21063667068431,73.90236485056886,89.9495989031094,67.43860251266464,37.738676713762246
27.273514293630022,74.85824002259989,4.084792503736362,61.78315185566076,0.4400851860636549,0.29497182253571363,2,0,0.4617271971845094,64.7683009569952,38.62955132228895,37.071443904099624,46.22610173326227,39.61558255349216
19.936202986099428,91.57578672242428,10.124851537395433,71.62787217547242,0.9003011847938119,-0.13541177599780874,9,8,0.871409086741214,71.15136273610352,63.99911430851193,47.03076523423781,34.68796387405083,60.437644488166725
37.870859935736945,92.3159891881757,1.0099807210540797,64.40579025406417,0.3823589473566367,0.5223913227249095,6,0,0.9358741020110806,82.73611739590328,73.03208184885912,81.74867017273547,54.81442871661427,40.93121358183673
36.314897157574194,66.88412738070602,9.930832536820603,46.15112383977946,0.1986002214419807,0.5750018570892792,4,4,0.18936349167285382,51.30469620490253,43.237167057431726,59.416279840213846,61.03126056641115,42.5775641276727
34.60038358318056,93.43334012391327,21.053866387921797,81.0367645894497,0.2477401477290082,0.43663085213357605,4,7,0.5434955950798607,86.23852985026927,85.71343367423974,66.01042725077596,19.45122584207579,48.824285750961785
25.726829144463636,53.503936922223076,9.787671042110786,21.282726467583668,0.2096257856505374,0.4238958750978494,11,5,0.9306844885446205,69.89659748985528,59.452342956112325,63.49332738099002,46.14787614139365,31.999452785104808
22.3740845230327,63.524118958723335,23.404423291004903,83.40349109400502,0.3319975352453293,-0.1607058849999679,5,1,0.06332847870255809,46.12208174226318,40.74214226641197,32.918125908979015,28.31004009710717,55.5336314949729
22.03734503219082,82.03793534380026,15.44472271263958,75.48957804349074,0.8806091923944538,0.07832062060527384,1,1,0.22592895791678247,59.95696924352272,42.18528923899276,20.15726267443431,27.01033716278949,70.87204103446291
21.656175408619532,50.847717731974356,16.329797125570465,62.099737627942545,0.4847650050429656,-0.01708351787030829,12,9,0.16887304161271477,88.39017243631221,36.17839026472427,36.11022653533743,26.76358088302818,60.01281717655487
28.163858295564896,58.383386807024564,24.87037232074021,49.03964288694073,0.5180188671696698,0.13741285017164906,15,0,0.592956631149616,47.9941630167214,39.68418033047511,64.39354680580041,55.20934885247755,51.06486730683626
35.93510743181397,60.91147626014076,1.5082704643555433,72.5549482265665,0.6491014718436935,0.42540563805915615,14,5,0.6379367442466449,83.80505321640663,48.507173791822524,80.11630886206927,49.21282698173054,64.14129124671231
37.211739250132496,54.109300900208495,10.62704418785328,71.84860728309414,0.5394369823519107,0.3892584744925865,7,5,0.21549514181270046,77.47661903851761,37.24430899443696,57.931700438875254,46.16034611051566,49.55226997387861
35.893757737356296,47.71812233203296,2.768106465013859,81.92326616658404,0.26890577777704966,-0.04186641419628839,6,3,0.5293913540262875,85.32105726394245,46.66651073171413,60.074527188788636,45.14327410078947,55.1202475982414
27.56809852173356,39.58268697656308,6.835742553166813,36.5833242766991,0.2480026727133602,0.2401917535266061,13,9,0.06993163147686121,62.42401680049954,41.29945997689575,44.064666800821584,57.99126798250807,34.17102921961546
34.41114165279721,45.64894962892752,9.020264035437883,27.344890349246093,0.5099630953600003,0.11364801793235463,11,3,0.7517807092307816,52.889266010363855,43.66526347311357,63.06578894442834,71.02174819804357,39.10203718976962
25.38545682681937,45.33982207033592,19.078887245497512,80.10023431483022,0.5334075266474435,0.31439873867266604,0,11,0.9988296373336586,69.97043962960043,60.20058817891891,31.520317143644778,23.136382836668048,56.39202437823866
19.623080008477984,31.0273611036087,11.930015832073115,49.60201734742324,0.4636690386544887,0.25453388103309166,12,7,0.836613041032693,41.19345488594896,39.231372856778016,50.02328968056821,27.692691508272837,33.34706159701645
35.458240327741684,87.84343545970151,7.858698565747621,43.11631438065635,0.35642553071182426,0.2850395185541725,10,12,0.34464088651161773,66.74910156724266,77.70793568612116,68.36146630135569,52.329430368241326,38.80608241621626
36.98587046018515,56.18717455299593,20.853022300052704,62.69306308827838,0.2977792942865357,-0.059630202736729754,3,10,0.26471171061953735,87.05725547101261,54.386368373935106,42.982217027205735,46.89302573988635,45.53556851493204
23.52414726913132,92.69372759904812,6.614940133653957,45.096993493003346,0.48303700679662187,0.002427799943746839,12,10,0.7718493432291552,56.56412681075578,72.3491537178305,52.76067407824401,49.02925100674473,44.90156089301089
37.88155544904757,32.5118801387475,5.199951842711514,51.32402497409589,0.7736543670625504,-0.12876639593995742,2,5,0.7470758006298863,56.17796287916261,37.82055927147569,36.408165543000756,64.07607810999208,44.69659867974656
35.23628835632028,71.74640720691957,17.260048862887537,83.80910200751349,0.46711944903174984,0.12268352259930265,3,12,0.24587558700505863,76.5994690392634,60.05924632176926,52.3277960267075,45.6378198062051,54.17375827498971
21.707505456049713,60.148827180086954,7.235742687701624,70.72423133381096,0.8488557663706715,0.4421764842306925,10,3,0.27413439368860837,49.51951595669564,30.406838117296452,30.759699416151705,30.631399025555677,81.73659635305312
34.93342101016487,55.947694672756384,0.8779202777416645,26.335909917474183,0.6422227620742509,0.42632421933737924,2,2,0.9173955892661422,83.50683584297337,33.3892644881541,57.09444054559842,70.03848077968384,46.024203885824086
24.116004574771345,70.22956477627918,18.99917209251825,23.98052809577841,0.7512455329796669,0.5508091671688526,1,9,0.4412227484805581,84.97065390884705,50.853183795959104,16.913011516466575,49.223973818096354,39.6521287338346
20.35687801811662,45.49200440853391,12.571873424508832,50.36938456051671,0.598636148972194,0.1160814700383127,13,10,0.9131537503472078,49.063328048329865,59.40225378181357,47.749991761256894,37.24030309128365,34.73993857041766
33.90464517165419,92.44070856587413,18.045908305840335,79.25019976380138,0.9078226540099599,0.08164053939139054,5,8,0.47393273763807797,91.23783857120412,54.942594162855045,49.34311391992462,40.08260450351742,75.49809351822624
33.755857012777454,54.88090558071662,24.499463497253956,76.84708854965953,0.3820166754002138,0.41615449083028416,3,4,0.6063628402155351,72.53340379841764,44.84065062990583,45.700013578266976,26.115728397129878,45.75871292530434
29.270464739390746,62.2143300830743,1.3802489176995114,39.37931184230193,0.8161271785711992,-0.17528573037117426,13,5,0.9451482876707726,37.90020186906583,42.57104412391504,52.95454529999256,60.74926753782413,38.018126849582785
28.6258550963721,80.65254633236205,6.142493574874525,31.152241368705187,0.17093024279314045,0.566812235180362,7,9,0.6355603540101848,77.40769919361449,79.04077090614912,68.88965713000212,51.61615547091976,30.81217113061717
22.030699507847665,87.72381517596654,20.29380928048163,39.46945280164237,0.5955291585456438,-0.08717816003998831,4,12,0.9028926876302835,87.54815787045442,78.91162879333389,45.36810240390697,38.79044397862419,49.80065724688304
